method,seed,previous_confidence_threshold,new_confidence_threshold,row_scope,prefix_accuracy_curve,final_accuracy,mean_prefix_accuracy,minimum_prefix_accuracy,normalized_prefix_auc,normalized_prefix_auc_definition,ever_regressed_fraction,ever_recovered_fraction,population_destructive_rate,conditional_regression_rate,population_beneficial_rate,conditional_recovery_rate,correct_to_wrong_count,wrong_to_correct_count,first_correct_timestep_mean,stable_correct_timestep_mean,final_accuracy_change,mean_prefix_accuracy_change,minimum_prefix_accuracy_change,normalized_prefix_auc_change,matched_common_correct_support,candidate_matched_regression_count,raw_matched_regression_count,micro_matched_regression_difference,matched_common_wrong_support,candidate_matched_recovery_count,raw_matched_recovery_count,seed_recovery_preservation_ratio,first_delay_mean,first_delay_median,first_delay_q25,first_delay_q75,first_fraction_delayed,first_fraction_accelerated,first_fraction_unchanged,stable_delay_mean,stable_delay_median,stable_delay_q25,stable_delay_q75,stable_fraction_delayed,stable_fraction_accelerated,stable_fraction_unchanged,macro_matched_regression_difference,overall_keep_rate,keep_count,action_count,keep_rate_W_TO_W,switch_rate_W_TO_W,support_W_TO_W,keep_rate_W_TO_C,switch_rate_W_TO_C,support_W_TO_C,keep_rate_C_TO_W,switch_rate_C_TO_W,support_C_TO_W,keep_rate_C_TO_C,switch_rate_C_TO_C,support_C_TO_C,keep_rate_t1_to_t2,keep_rate_t2_to_t3,keep_rate_t3_to_t4,keep_rate_t4_to_t5,keep_rate_t5_to_t6,keep_rate_t6_to_t7,keep_rate_t7_to_t8,C_TO_W_keep_recall,W_TO_C_false_keep_rate,guardrail_pass,final_accuracy_mean,final_accuracy_sample_std,mean_prefix_accuracy_mean,mean_prefix_accuracy_sample_std,minimum_prefix_accuracy_mean,minimum_prefix_accuracy_sample_std,normalized_prefix_auc_mean,normalized_prefix_auc_sample_std,ever_regressed_fraction_mean,ever_regressed_fraction_sample_std,ever_recovered_fraction_mean,ever_recovered_fraction_sample_std,population_destructive_rate_mean,population_destructive_rate_sample_std,conditional_regression_rate_mean,conditional_regression_rate_sample_std,population_beneficial_rate_mean,population_beneficial_rate_sample_std,conditional_recovery_rate_mean,conditional_recovery_rate_sample_std,correct_to_wrong_count_mean,correct_to_wrong_count_sample_std,wrong_to_correct_count_mean,wrong_to_correct_count_sample_std,first_correct_timestep_mean_mean,first_correct_timestep_mean_sample_std,stable_correct_timestep_mean_mean,stable_correct_timestep_mean_sample_std,final_accuracy_change_mean,final_accuracy_change_sample_std,mean_prefix_accuracy_change_mean,mean_prefix_accuracy_change_sample_std,minimum_prefix_accuracy_change_mean,minimum_prefix_accuracy_change_sample_std,normalized_prefix_auc_change_mean,normalized_prefix_auc_change_sample_std,matched_common_correct_support_mean,matched_common_correct_support_sample_std,candidate_matched_regression_count_mean,candidate_matched_regression_count_sample_std,raw_matched_regression_count_mean,raw_matched_regression_count_sample_std,micro_matched_regression_difference_mean,micro_matched_regression_difference_sample_std,matched_common_wrong_support_mean,matched_common_wrong_support_sample_std,candidate_matched_recovery_count_mean,candidate_matched_recovery_count_sample_std,raw_matched_recovery_count_mean,raw_matched_recovery_count_sample_std,seed_recovery_preservation_ratio_mean,seed_recovery_preservation_ratio_sample_std,first_delay_mean_mean,first_delay_mean_sample_std,first_delay_median_mean,first_delay_median_sample_std,first_delay_q25_mean,first_delay_q25_sample_std,first_delay_q75_mean,first_delay_q75_sample_std,first_fraction_delayed_mean,first_fraction_delayed_sample_std,first_fraction_accelerated_mean,first_fraction_accelerated_sample_std,first_fraction_unchanged_mean,first_fraction_unchanged_sample_std,stable_delay_mean_mean,stable_delay_mean_sample_std,stable_delay_median_mean,stable_delay_median_sample_std,stable_delay_q25_mean,stable_delay_q25_sample_std,stable_delay_q75_mean,stable_delay_q75_sample_std,stable_fraction_delayed_mean,stable_fraction_delayed_sample_std,stable_fraction_accelerated_mean,stable_fraction_accelerated_sample_std,stable_fraction_unchanged_mean,stable_fraction_unchanged_sample_std,macro_matched_regression_difference_mean,macro_matched_regression_difference_sample_std,overall_keep_rate_mean,overall_keep_rate_sample_std,keep_count_mean,keep_count_sample_std,action_count_mean,action_count_sample_std,keep_rate_W_TO_W_mean,keep_rate_W_TO_W_sample_std,switch_rate_W_TO_W_mean,switch_rate_W_TO_W_sample_std,support_W_TO_W_mean,support_W_TO_W_sample_std,keep_rate_W_TO_C_mean,keep_rate_W_TO_C_sample_std,switch_rate_W_TO_C_mean,switch_rate_W_TO_C_sample_std,support_W_TO_C_mean,support_W_TO_C_sample_std,keep_rate_C_TO_W_mean,keep_rate_C_TO_W_sample_std,switch_rate_C_TO_W_mean,switch_rate_C_TO_W_sample_std,support_C_TO_W_mean,support_C_TO_W_sample_std,keep_rate_C_TO_C_mean,keep_rate_C_TO_C_sample_std,switch_rate_C_TO_C_mean,switch_rate_C_TO_C_sample_std,support_C_TO_C_mean,support_C_TO_C_sample_std,keep_rate_t1_to_t2_mean,keep_rate_t1_to_t2_sample_std,keep_rate_t2_to_t3_mean,keep_rate_t2_to_t3_sample_std,keep_rate_t3_to_t4_mean,keep_rate_t3_to_t4_sample_std,keep_rate_t4_to_t5_mean,keep_rate_t4_to_t5_sample_std,keep_rate_t5_to_t6_mean,keep_rate_t5_to_t6_sample_std,keep_rate_t6_to_t7_mean,keep_rate_t6_to_t7_sample_std,keep_rate_t7_to_t8_mean,keep_rate_t7_to_t8_sample_std,C_TO_W_keep_recall_mean,C_TO_W_keep_recall_sample_std,W_TO_C_false_keep_rate_mean,W_TO_C_false_keep_rate_sample_std,pooled_matched_recovery_preservation,regression_improved_seed_count,previous_confidence_threshold_mean,previous_confidence_threshold_sample_std,new_confidence_threshold_mean,new_confidence_threshold_sample_std
confidence_hysteresis,3,0.9,0.5,seed,"[82.52000427246094, 91.93999481201172, 94.55000305175781, 97.3699951171875, 98.33999633789062, 98.55999755859375, 98.79000091552734, 98.88999938964844]",98.88999938964844,95.12000274658203,82.52000427246094,95.12000274658203,arithmetic mean of prefix accuracy percentages,0.024299999698996544,0.18520000576972961,0.35428571428571426,0.3745827480477895,2.692857142857143,49.69680991299763,248,1885,1.2934017181396484,1.3546364307403564,0.0,-0.0137481689453125,0.0,-0.0137481689453125,66202,246,250,-0.006042113531313254,3777,1870,1886,0.9915164369034994,0.0017099175602197647,0.0,0.0,0.0,0.001609334140084684,0.0,0.9983906745910645,0.0009101021569222212,0.0,0.0,0.0,0.0014157143887132406,0.0002022449189098552,0.998382031917572,-0.006747861710457894,0.0004857142921537161,34,70000,0.006871035788208246,0.9931289553642273,1892,0.008416622877120972,0.9915834069252014,1901,0.01976284570991993,0.9802371263504028,253,0.0,1.0,65954,0.002300000051036477,0.0008999999845400453,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.0,0.01976284570991993,0.008416622877120972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.9,0.5,seed,"[75.2699966430664, 89.4000015258789, 93.36000061035156, 96.55999755859375, 98.1500015258789, 98.58999633789062, 98.8499984741211, 98.77999877929688]",98.77999877929688,93.6199951171875,75.2699966430664,93.6199951171875,arithmetic mean of prefix accuracy percentages,0.01889999955892563,0.25130000710487366,0.28,0.3014549816973761,3.638571428571429,51.12404656764352,196,2547,1.4195853471755981,1.4609233140945435,0.0,-0.0250091552734375,0.0,-0.0250091552734375,65015,195,197,-0.003076213181573483,4959,2529,2552,0.9909874608150471,0.0030193235725164413,0.0,0.0,0.0,0.0022141707595437765,0.0,0.9977858066558838,0.0014172910014167428,0.0,0.0,0.0,0.0017209961079061031,0.00010123506945092231,0.9981777667999268,-0.003795858718138511,0.0006857143016532063,48,70000,0.0091210613027215,0.9908789396286011,2412,0.008949416689574718,0.9910506010055542,2570,0.015075377188622952,0.9849246144294739,199,0.0,1.0,64819,0.0032999999821186066,0.0012000000569969416,0.0003000000142492354,0.0,0.0,0.0,0.0,0.015075377188622952,0.008949416689574718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,5,0.9,0.5,seed,"[71.4800033569336, 87.56999969482422, 92.11000061035156, 96.59000396728516, 98.08999633789062, 98.37999725341797, 98.72000122070312, 98.97999572753906]",98.97999572753906,92.739990234375,71.4800033569336,92.739990234375,arithmetic mean of prefix accuracy percentages,0.019600000232458115,0.2906999886035919,0.28714285714285714,0.3126263726008648,4.215714285714285,51.717490361023486,201,2951,1.4908926486968994,1.5381895303726196,0.0,-0.0262603759765625,0.0,-0.0262603759765625,64292,199,201,-0.0031108069433210977,5683,2930,2953,0.9922113105316627,0.0023145817685872316,0.0,0.0,0.0,0.0022139479406177998,0.0,0.9977860450744629,0.0021216408349573612,0.0,0.0,0.0,0.0021216408349573612,0.0,0.99787837266922,-0.0036300953309049188,0.0005857142969034612,41,70000,0.005856515374034643,0.9941434860229492,2732,0.0077336919493973255,0.9922662973403931,2974,0.009852216579020023,0.9901477694511414,203,0.0,1.0,64091,0.0026000000070780516,0.000699999975040555,0.0006000000284984708,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.009852216579020023,0.0077336919493973255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,aggregate,0.9,0.5,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,98.88333129882812,0.10016507576464967,93.82666269938152,1.2033904215644,76.42333475748698,5.6096387279701485,93.82666269938152,1.2033904215644,0.020933333163460095,0.0029365511926173235,0.24240000049273172,0.05331012270440237,0.30714285714285716,0.040982823679374406,0.32955470078201016,0.039393448365262256,3.5157142857142856,0.7688262986858735,50.84611561388821,1.038615222086599,215.0,28.687976575562104,2461.0,538.1784090801117,1.4012932380040486,0.10000808895559471,1.4512497584025066,0.09215811606119176,0.0,0.0,-0.021672566731770832,0.006891186292685857,0.0,0.0,-0.021672566731770832,0.006891186292685857,65169.666666666664,964.3476205877906,213.33333333333334,28.36077102854105,216.0,29.512709126747414,-0.004076377885402611,0.0017024648760813716,4806.333333333333,962.1275036778303,2443.0,535.2074364206835,2463.6666666666665,538.95670821814,0.9915717360834031,0.0006137960016882892,0.0023479409671078124,0.0006553401051012541,0.0,0.0,0.0,0.0,0.0,0.0,0.0020124842800820866,0.0003491382805522943,0.0,0.0,0.9979875087738037,0.00034915186003585364,0.0014830113310987751,0.0006084372304469212,0.0,0.0,0.0,0.0,0.0,0.0,0.001752783777192235,0.00035403513782631334,0.00010115999612025917,0.00010112248035534536,0.9981460571289062,0.00025332249611870205,-0.004724605253167108,0.0017541506189929744,0.0005857142969034612,0.00010000000474974513,41.0,7.0,70000.0,0.0,0.007282870821654797,0.001670784576540891,0.9927171270052592,0.0016707835701103347,2345.3333333333335,423.9496825489239,0.008366577172031006,0.0006094055221429417,0.9916334350903829,0.0006093902752905831,2481.6666666666665,541.9265017816838,0.014896813159187635,0.004957726926426726,0.985103170077006,0.004957733681532647,218.33333333333334,30.088757590391356,0.0,0.0,1.0,0.0,64954.666666666664,938.8803615654837,0.0027333333467443786,0.0005131601116035793,0.0009333333388591806,0.0002516611906347939,0.0003333333467404979,0.0002516611631686559,6.6666664982525e-05,5.773502546045312e-05,3.33333324912625e-05,5.7735025460453124e-05,0.0,0.0,0.0,0.0,0.014896813159187635,0.004957726926426726,0.008366577172031006,0.0006094055221429417,0.9916114192937356,3,0.9,0.0,0.5,0.0
confidence_hysteresis,3,0.9,0.6,seed,"[82.52000427246094, 91.81999969482422, 94.47000122070312, 97.27999877929688, 98.30999755859375, 98.54999542236328, 98.79000091552734, 98.88999938964844]",98.88999938964844,95.07875061035156,82.52000427246094,95.07875061035156,arithmetic mean of prefix accuracy percentages,0.023099999874830246,0.1843000054359436,0.33714285714285713,0.3566355366155892,2.6757142857142857,48.954521693674856,236,1873,1.2985315322875977,1.357265591621399,0.0,-0.05500030517578125,0.0,-0.05500030517578125,66152,226,247,-0.03174507195549643,3760,1812,1877,0.9653702717101759,0.006839670240879059,0.0,0.0,0.0,0.005934419576078653,0.0,0.9940655827522278,0.0035392860881984234,0.0,0.0,0.0,0.006067347712814808,0.0011123470030725002,0.9928203225135803,-0.03514405307846467,0.0017285714857280254,121,70000,0.01748807542026043,0.9825119376182556,1887,0.03403816372156143,0.9659618139266968,1939,0.08527132123708725,0.9147287011146545,258,0.0,1.0,65916,0.006800000090152025,0.0034000000450760126,0.0013000000035390258,0.0005000000237487257,9.999999747378752e-05,0.0,0.0,0.08527132123708725,0.03403816372156143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.9,0.6,seed,"[75.2699966430664, 89.02999877929688, 93.16999816894531, 96.49000549316406, 98.0999984741211, 98.58000183105469, 98.8499984741211, 98.79000091552734]",98.79000091552734,93.53498840332031,75.2699966430664,93.53498840332031,arithmetic mean of prefix accuracy percentages,0.018200000748038292,0.2508000135421753,0.27,0.2909975519253568,3.63,50.306869926747176,189,2541,1.4269753694534302,1.4674562215805054,0.01000213623046875,-0.110015869140625,0.0,-0.110015869140625,64933,181,195,-0.02156068562980303,4946,2448,2548,0.9607535321821036,0.010870659723877907,0.0,0.0,0.0,0.009461499750614166,0.0,0.990538477897644,0.007896334864199162,0.0,0.0,0.0,0.009009920991957188,0.0005061753327026963,0.9904838800430298,-0.02401254206185937,0.0024571428075432777,172,70000,0.020790020003914833,0.9792099595069885,2405,0.0396825410425663,0.9603174328804016,2646,0.08252426981925964,0.917475700378418,206,0.0,1.0,64743,0.009200000204145908,0.004699999932199717,0.0015999999595806003,0.0008999999845400453,0.00019999999494757503,0.0003000000142492354,0.0003000000142492354,0.08252426981925964,0.0396825410425663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,5,0.9,0.6,seed,"[71.4800033569336, 87.15999603271484, 91.82999420166016, 96.38999938964844, 98.04999542236328, 98.3699951171875, 98.72000122070312, 98.97999572753906]",98.97999572753906,92.62249755859375,71.4800033569336,92.62249755859375,arithmetic mean of prefix accuracy percentages,0.018699999898672104,0.29030001163482666,0.27285714285714285,0.29750778816199375,4.201428571428571,50.706896551724135,191,2941,1.5016604661941528,1.5469791889190674,0.0,-0.1437530517578125,0.0,-0.1437530517578125,64189,186,196,-0.015578993285453894,5674,2826,2948,0.9586160108548168,0.013082419522106647,0.0,0.0,0.0,0.011975444853305817,0.0,0.9880245327949524,0.01091129519045353,0.0,0.0,0.0,0.01151747815310955,0.00040412205271422863,0.9880784153938293,-0.019627765332952466,0.0026428571436554193,185,70000,0.017563117668032646,0.9824368953704834,2733,0.04108249023556709,0.958917498588562,3067,0.05445544421672821,0.9455445408821106,202,0.0,1.0,63998,0.010400000028312206,0.004699999932199717,0.0027000000700354576,0.0005000000237487257,0.00019999999494757503,0.0,0.0,0.05445544421672821,0.04108249023556709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,aggregate,0.9,0.6,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,98.88666534423828,0.09504127546460972,93.7454121907552,1.2415729504568898,76.42333475748698,5.6096387279701485,93.7454121907552,1.2415729504568898,0.020000000173846882,0.002696293455325542,0.24180001020431519,0.053570051088289355,0.29333333333333333,0.03796704621957646,0.31504695890097995,0.03616356095861244,3.502380952380952,0.7708216307256548,49.989429390715394,0.9183032076704943,205.33333333333334,26.57693235370353,2451.6666666666665,539.5751415079584,1.4090557893117268,0.10274324533439952,1.4572336673736572,0.09526902807727934,0.00333404541015625,0.005774736045132441,-0.10292307535807292,0.04479947878262561,0.0,0.0,-0.10292307535807292,0.04479947878262561,65091.333333333336,991.0319537398042,197.66666666666666,24.664414311581236,212.66666666666666,29.737742572921256,-0.022961583623584452,0.008173580077495827,4793.333333333333,966.0897128803998,2362.0,512.4412161409346,2457.6666666666665,541.184195383913,0.9615799382490321,0.0034521326982245313,0.010264249828954538,0.0031652455461721484,0.0,0.0,0.0,0.0,0.0,0.0,0.009123788059999546,0.00303463893890323,0.0,0.0,0.9908761978149414,0.00303465190812369,0.007448972047617038,0.003706309440424295,0.0,0.0,0.0,0.0,0.0,0.0,0.008864915619293848,0.0027279571793986735,0.0006742147961631417,0.00038284930591232606,0.9904608726501465,0.0023710372810611213,-0.026261453491092168,0.007998874815421445,0.002276190478975574,0.00048325704856058487,159.33333333333334,33.827996294982256,70000.0,0.0,0.018613737697402637,0.0018850892135297503,0.9813862641652426,0.0018851085668711977,2341.6666666666665,426.54112736444694,0.03826773166656494,0.003729195380614537,0.9617322484652201,0.0037291918695682865,2550.6666666666665,570.0108186107816,0.07408367842435837,0.01705395134434346,0.925916314125061,0.017053942812686938,222.0,31.240998703626616,0.0,0.0,1.0,0.0,64885.666666666664,966.9262295197775,0.008800000107536713,0.0018330302634309808,0.0042666666364918155,0.0007505552847773536,0.0018666666777183611,0.0007371115251230823,0.0006333333440124989,0.00023094008503870813,0.00016666666245631254,5.773502546045312e-05,0.00010000000474974513,0.0001732050889836876,0.00010000000474974513,0.0001732050889836876,0.07408367842435837,0.01705395134434346,0.03826773166656494,0.003729195380614537,0.9610741896107419,3,0.9,0.0,0.6,0.0
confidence_hysteresis,3,0.9,0.7,seed,"[82.52000427246094, 91.54999542236328, 94.36000061035156, 97.18000030517578, 98.25999450683594, 98.52999877929688, 98.7699966430664, 98.8699951171875]",98.8699951171875,95.0050048828125,82.52000427246094,95.0050048828125,arithmetic mean of prefix accuracy percentages,0.021700000390410423,0.18289999663829803,0.3171428571428571,0.33576841054494305,2.652857142857143,47.823847540561424,222,1857,1.304728388786316,1.3592596054077148,-0.0200042724609375,-0.12874603271484375,0.0,-0.12874603271484375,66077,214,245,-0.046914962846376196,3742,1735,1865,0.9302949061662198,0.01398390345275402,0.0,0.0,0.0,0.011670020408928394,0.0,0.9883300065994263,0.006877718027681112,0.0,0.0,0.0,0.012137149460613728,0.0023262870963662863,0.9855365753173828,-0.05199497446985989,0.0035142856650054455,246,70000,0.03345724940299988,0.9665427803993225,1883,0.07150000333786011,0.9284999966621399,2000,0.15267175436019897,0.847328245639801,262,0.0,1.0,65855,0.011699999682605267,0.006899999920278788,0.0032999999821186066,0.0013000000035390258,0.0006000000284984708,0.0005000000237487257,0.0003000000142492354,0.15267175436019897,0.07150000333786011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.9,0.7,seed,"[75.2699966430664, 88.55999755859375, 93.01000213623047, 96.38999938964844, 98.11000061035156, 98.5999984741211, 98.8499984741211, 98.79000091552734]",98.79000091552734,93.4474868774414,75.2699966430664,93.4474868774414,arithmetic mean of prefix accuracy percentages,0.01759999990463257,0.25029999017715454,0.26,0.28052220286995794,3.62,49.482522944737354,182,2534,1.4348701238632202,1.4736309051513672,0.01000213623046875,-0.19751739501953125,0.0,-0.19751739501953125,64851,177,193,-0.024671940293904487,4934,2371,2544,0.9319968553459119,0.019327562302350998,0.0,0.0,0.0,0.016508959233760834,0.0,0.983491063117981,0.014680570922791958,0.0,0.0,0.0,0.016098005697131157,0.0008099625119939446,0.9830920100212097,-0.027840199283827194,0.004157142713665962,291,70000,0.03042934648692608,0.9695706367492676,2399,0.0690668597817421,0.9309331178665161,2722,0.14150942862033844,0.8584905862808228,212,0.0,1.0,64667,0.01549999974668026,0.007199999876320362,0.003599999938160181,0.0013000000035390258,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.14150942862033844,0.0690668597817421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,5,0.9,0.7,seed,"[71.4800033569336, 86.6199951171875, 91.58999633789062, 96.16000366210938, 97.93999481201172, 98.3499984741211, 98.69999694824219, 98.95999908447266]",98.95999908447266,92.47500610351562,71.4800033569336,92.47500610351562,arithmetic mean of prefix accuracy percentages,0.017999999225139618,0.2897999882698059,0.26285714285714284,0.28712315086449036,4.188571428571429,49.5605138607167,184,2932,1.5138399600982666,1.556992769241333,-0.01999664306640625,-0.2912445068359375,0.0,-0.2912445068359375,64063,174,192,-0.028097341679284453,5664,2715,2945,0.9219015280135824,0.02566683478653431,0.0,0.0,0.0,0.022345244884490967,0.0,0.977654755115509,0.02172595076262951,0.0,0.0,0.0,0.021827001124620438,0.0007073564920574427,0.9774656295776367,-0.03528156003411987,0.005057143047451973,354,70000,0.028937729075551033,0.9710622429847717,2730,0.0797237902879715,0.9202762246131897,3186,0.1024390235543251,0.8975609540939331,205,0.0,1.0,63879,0.018699999898672104,0.00860000029206276,0.0052999998442828655,0.0017999999690800905,0.0006000000284984708,0.00019999999494757503,0.00019999999494757503,0.1024390235543251,0.0797237902879715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,aggregate,0.9,0.7,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,98.87333170572917,0.0850481862152982,93.64249928792317,1.2762232704320795,76.42333475748698,5.6096387279701485,93.64249928792317,1.2762232704320795,0.01909999984006087,0.0022605313557800986,0.24099999169508615,0.05405339518965454,0.27999999999999997,0.03219836477024183,0.3011379214264638,0.030171944104506486,3.487142857142857,0.7764295571028045,48.95562811533849,0.9809261429006064,196.0,22.538855339169288,2441.0,543.5006899719632,1.4178128242492676,0.10559415664102048,1.4632944266001384,0.09927100841405376,-0.009999593098958334,0.017322006138945426,-0.20583597819010416,0.08156799398290514,0.0,0.0,-0.20583597819010416,0.08156799398290514,64997.0,1014.9068922812575,188.33333333333334,22.27853974867593,210.0,30.315012782448235,-0.033228081606521714,0.011976284157373321,4780.0,970.2102864843271,2273.6666666666665,497.1974792105581,2451.3333333333335,545.9307037833037,0.9280644298419047,0.005404644018038338,0.019659433513879776,0.005848531868190299,0.0,0.0,0.0,0.0,0.0,0.0,0.01684140817572673,0.005345371467463532,0.0,0.0,0.9831586082776388,0.00534538522717208,0.014428079904367527,0.007427335836192346,0.0,0.0,0.0,0.0,0.0,0.0,0.01668738542745511,0.0048717381567055665,0.0012812020334725578,0.0009065230776679067,0.9820314049720764,0.0041386837987658215,-0.038372244595935655,0.01237043003971285,0.004242857142041127,0.0007749919019358838,297.0,54.249423960075376,70000.0,0.0,0.030941441655158997,0.002302867146309455,0.9690585533777872,0.0023028368482870885,2337.3333333333335,426.85399533486077,0.07343021780252457,0.00558451769299289,0.9265697797139486,0.005584500564375681,2636.0,597.658765517582,0.13220673551162085,0.02637682477782502,0.8677932620048523,0.02637680953753305,226.33333333333334,31.085902485424697,0.0,0.0,1.0,0.0,64800.333333333336,994.7247525488311,0.015299999775985876,0.003504283200234002,0.007566666696220636,0.0009073773931657354,0.004066666588187218,0.0010785792431944239,0.0014666666587193806,0.00028867511469993733,0.000566666693581889,5.7735029661229204e-05,0.00040000001414834213,0.0001732050973852398,0.0003333333443151787,0.00015275253677152678,0.13220673551162085,0.02637682477782502,0.07343021780252457,0.00558451769299289,0.9275224367691053,3,0.9,0.0,0.6999999999999998,1.3597399555105182e-16
confidence_hysteresis,3,0.9,0.8,seed,"[82.52000427246094, 91.22999572753906, 94.23999786376953, 97.08000183105469, 98.1500015258789, 98.47000122070312, 98.73999786376953, 98.8499984741211]",98.8499984741211,94.90999603271484,82.52000427246094,94.90999603271484,arithmetic mean of prefix accuracy percentages,0.02070000022649765,0.18160000443458557,0.30142857142857143,0.3194888178913738,2.6342857142857143,46.60096032347738,211,1844,1.3118647336959839,1.3645927906036377,-0.04000091552734375,-0.2237548828125,0.0,-0.2237548828125,65979,201,244,-0.06517225177708058,3718,1650,1855,0.889487870619946,0.022340746596455574,0.0,0.0,0.0,0.018516654148697853,0.0,0.9814833402633667,0.013252402655780315,0.0,0.0,0.0,0.01942336931824684,0.0032372281420975924,0.9773393869400024,-0.07219680202436594,0.005571428686380386,390,70000,0.04438502714037895,0.9556149840354919,1870,0.11643507331609726,0.8835649490356445,2087,0.2327272742986679,0.7672727108001709,275,0.0,1.0,65768,0.016899999231100082,0.01080000028014183,0.005499999970197678,0.0026000000070780516,0.0015999999595806003,0.0010000000474974513,0.0006000000284984708,0.2327272742986679,0.11643507331609726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_hysteresis,4,0.9,0.8,seed,"[75.2699966430664, 87.86000061035156, 92.58999633789062, 96.24000549316406, 98.0, 98.50999450683594, 98.80999755859375, 98.79000091552734]",98.79000091552734,93.25875091552734,75.2699966430664,93.25875091552734,arithmetic mean of prefix accuracy percentages,0.016699999570846558,0.24959999322891235,0.24714285714285714,0.26727227783957486,3.607142857142857,47.89453717754173,173,2525,1.4486404657363892,1.48739755153656,0.01000213623046875,-0.38625335693359375,0.0,-0.38625335693359375,64691,165,187,-0.03400782179901377,4925,2249,2541,0.8850846123573396,0.03423967957496643,0.0,0.0,0.0,0.02779456228017807,0.0,0.9722054600715637,0.028449933975934982,0.0,0.0,0.0,0.027842462062835693,0.0011136984685435891,0.9710438251495361,-0.03928143944568291,0.007014285773038864,491,70000,0.043351396918296814,0.956648588180542,2399,0.12112773954868317,0.878872275352478,2873,0.18396227061748505,0.8160377144813538,212,0.0,1.0,64516,0.02459999918937683,0.012799999676644802,0.005799999926239252,0.0026000000070780516,0.001500000013038516,0.0010999999940395355,0.000699999975040555,0.18396227061748505,0.12112773954868317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
