method,seed,threshold,row_scope,prefix_accuracy_curve,final_accuracy,mean_prefix_accuracy,minimum_prefix_accuracy,normalized_prefix_auc,normalized_prefix_auc_definition,ever_regressed_fraction,ever_recovered_fraction,population_destructive_rate,conditional_regression_rate,population_beneficial_rate,conditional_recovery_rate,correct_to_wrong_count,wrong_to_correct_count,first_correct_timestep_mean,stable_correct_timestep_mean,final_accuracy_change,mean_prefix_accuracy_change,minimum_prefix_accuracy_change,normalized_prefix_auc_change,matched_common_correct_support,candidate_matched_regression_count,raw_matched_regression_count,micro_matched_regression_difference,matched_common_wrong_support,candidate_matched_recovery_count,raw_matched_recovery_count,seed_recovery_preservation_ratio,first_delay_mean,first_delay_median,first_delay_q25,first_delay_q75,first_fraction_delayed,first_fraction_accelerated,first_fraction_unchanged,stable_delay_mean,stable_delay_median,stable_delay_q25,stable_delay_q75,stable_fraction_delayed,stable_fraction_accelerated,stable_fraction_unchanged,macro_matched_regression_difference,overall_keep_rate,keep_count,action_count,keep_rate_W_TO_W,switch_rate_W_TO_W,support_W_TO_W,keep_rate_W_TO_C,switch_rate_W_TO_C,support_W_TO_C,keep_rate_C_TO_W,switch_rate_C_TO_W,support_C_TO_W,keep_rate_C_TO_C,switch_rate_C_TO_C,support_C_TO_C,keep_rate_t1_to_t2,keep_rate_t2_to_t3,keep_rate_t3_to_t4,keep_rate_t4_to_t5,keep_rate_t5_to_t6,keep_rate_t6_to_t7,keep_rate_t7_to_t8,C_TO_W_keep_recall,W_TO_C_false_keep_rate,guardrail_pass,threshold_mean,threshold_sample_std,final_accuracy_mean,final_accuracy_sample_std,mean_prefix_accuracy_mean,mean_prefix_accuracy_sample_std,minimum_prefix_accuracy_mean,minimum_prefix_accuracy_sample_std,normalized_prefix_auc_mean,normalized_prefix_auc_sample_std,ever_regressed_fraction_mean,ever_regressed_fraction_sample_std,ever_recovered_fraction_mean,ever_recovered_fraction_sample_std,population_destructive_rate_mean,population_destructive_rate_sample_std,conditional_regression_rate_mean,conditional_regression_rate_sample_std,population_beneficial_rate_mean,population_beneficial_rate_sample_std,conditional_recovery_rate_mean,conditional_recovery_rate_sample_std,correct_to_wrong_count_mean,correct_to_wrong_count_sample_std,wrong_to_correct_count_mean,wrong_to_correct_count_sample_std,first_correct_timestep_mean_mean,first_correct_timestep_mean_sample_std,stable_correct_timestep_mean_mean,stable_correct_timestep_mean_sample_std,final_accuracy_change_mean,final_accuracy_change_sample_std,mean_prefix_accuracy_change_mean,mean_prefix_accuracy_change_sample_std,minimum_prefix_accuracy_change_mean,minimum_prefix_accuracy_change_sample_std,normalized_prefix_auc_change_mean,normalized_prefix_auc_change_sample_std,matched_common_correct_support_mean,matched_common_correct_support_sample_std,candidate_matched_regression_count_mean,candidate_matched_regression_count_sample_std,raw_matched_regression_count_mean,raw_matched_regression_count_sample_std,micro_matched_regression_difference_mean,micro_matched_regression_difference_sample_std,matched_common_wrong_support_mean,matched_common_wrong_support_sample_std,candidate_matched_recovery_count_mean,candidate_matched_recovery_count_sample_std,raw_matched_recovery_count_mean,raw_matched_recovery_count_sample_std,seed_recovery_preservation_ratio_mean,seed_recovery_preservation_ratio_sample_std,first_delay_mean_mean,first_delay_mean_sample_std,first_delay_median_mean,first_delay_median_sample_std,first_delay_q25_mean,first_delay_q25_sample_std,first_delay_q75_mean,first_delay_q75_sample_std,first_fraction_delayed_mean,first_fraction_delayed_sample_std,first_fraction_accelerated_mean,first_fraction_accelerated_sample_std,first_fraction_unchanged_mean,first_fraction_unchanged_sample_std,stable_delay_mean_mean,stable_delay_mean_sample_std,stable_delay_median_mean,stable_delay_median_sample_std,stable_delay_q25_mean,stable_delay_q25_sample_std,stable_delay_q75_mean,stable_delay_q75_sample_std,stable_fraction_delayed_mean,stable_fraction_delayed_sample_std,stable_fraction_accelerated_mean,stable_fraction_accelerated_sample_std,stable_fraction_unchanged_mean,stable_fraction_unchanged_sample_std,macro_matched_regression_difference_mean,macro_matched_regression_difference_sample_std,overall_keep_rate_mean,overall_keep_rate_sample_std,keep_count_mean,keep_count_sample_std,action_count_mean,action_count_sample_std,keep_rate_W_TO_W_mean,keep_rate_W_TO_W_sample_std,switch_rate_W_TO_W_mean,switch_rate_W_TO_W_sample_std,support_W_TO_W_mean,support_W_TO_W_sample_std,keep_rate_W_TO_C_mean,keep_rate_W_TO_C_sample_std,switch_rate_W_TO_C_mean,switch_rate_W_TO_C_sample_std,support_W_TO_C_mean,support_W_TO_C_sample_std,keep_rate_C_TO_W_mean,keep_rate_C_TO_W_sample_std,switch_rate_C_TO_W_mean,switch_rate_C_TO_W_sample_std,support_C_TO_W_mean,support_C_TO_W_sample_std,keep_rate_C_TO_C_mean,keep_rate_C_TO_C_sample_std,switch_rate_C_TO_C_mean,switch_rate_C_TO_C_sample_std,support_C_TO_C_mean,support_C_TO_C_sample_std,keep_rate_t1_to_t2_mean,keep_rate_t1_to_t2_sample_std,keep_rate_t2_to_t3_mean,keep_rate_t2_to_t3_sample_std,keep_rate_t3_to_t4_mean,keep_rate_t3_to_t4_sample_std,keep_rate_t4_to_t5_mean,keep_rate_t4_to_t5_sample_std,keep_rate_t5_to_t6_mean,keep_rate_t5_to_t6_sample_std,keep_rate_t6_to_t7_mean,keep_rate_t6_to_t7_sample_std,keep_rate_t7_to_t8_mean,keep_rate_t7_to_t8_sample_std,C_TO_W_keep_recall_mean,C_TO_W_keep_recall_sample_std,W_TO_C_false_keep_rate_mean,W_TO_C_false_keep_rate_sample_std,pooled_matched_recovery_preservation,regression_improved_seed_count
mlp16_gate,3,0.6,seed,"[82.52000427246094, 82.56999969482422, 82.56999969482422, 82.56999969482422, 82.56999969482422, 82.56999969482422, 82.56999969482422, 82.56999969482422]",82.56999969482422,82.56375122070312,82.52000427246094,82.56375122070312,arithmetic mean of prefix accuracy percentages,0.0,0.0005000000237487257,0.0,0.0,0.007142857142857143,0.04096346059315091,0,5,1.000605583190918,1.000605583190918,-16.31999969482422,-12.569999694824219,0.0,-12.569999694824219,57414,0,192,-0.3344132093217682,3402,5,1723,0.002901915264074289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06682867556810379,0.0,0.0,0.0,0.0,0.019562575966119766,0.9804373979568481,-0.33395840313136205,0.16292856633663177,11405,70000,0.30782508850097656,0.6921749114990234,1738,0.99952232837677,0.0004776461573783308,10468,1.0,0.0,407,0.0,1.0,57387,0.12849999964237213,0.15690000355243683,0.16699999570846558,0.17080000042915344,0.17139999568462372,0.17329999804496765,0.17260000109672546,1.0,0.99952232837677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.6,seed,"[75.2699966430664, 75.41999816894531, 75.41999816894531, 75.41999816894531, 75.41999816894531, 75.41999816894531, 75.41999816894531, 75.41999816894531]",75.41999816894531,75.4012451171875,75.2699966430664,75.4012451171875,arithmetic mean of prefix accuracy percentages,0.0,0.001500000013038516,0.0,0.0,0.02142857142857143,0.08710295569362987,0,15,1.0019888877868652,1.0019888877868652,-23.360000610351562,-18.243759155273438,0.0,-18.243759155273438,52473,0,140,-0.2668038800907133,4656,15,2446,0.006132461161079314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04780929535627365,0.0,0.0,0.0,0.0,0.01345052570104599,0.9865494966506958,-0.266443622808774,0.22845713794231415,15992,70000,0.3164612650871277,0.6835387349128723,2272,0.9989966154098511,0.0010034115985035896,14949,1.0,0.0,339,0.0,1.0,52440,0.17589999735355377,0.21809999644756317,0.23440000414848328,0.23980000615119934,0.2410999983549118,0.24469999969005585,0.2451999932527542,1.0,0.9989966154098511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.6,seed,"[71.4800033569336, 71.83999633789062, 71.83999633789062, 71.83999633789062, 71.83999633789062, 71.83999633789062, 71.83999633789062, 71.83999633789062]",71.83999633789062,71.79499816894531,71.4800033569336,71.79499816894531,arithmetic mean of prefix accuracy percentages,0.0,0.003599999938160181,0.0,0.0,0.05142857142857143,0.1822969414624266,0,36,1.0050110816955566,1.0050110816955566,-27.139999389648438,-20.97125244140625,0.0,-20.97125244140625,49950,0,140,-0.2802802802802803,5383,36,2833,0.012707377338510413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05471803620457649,0.0,0.0,0.0,0.0,0.016471244394779205,0.983528733253479,-0.2803090157382188,0.25921428203582764,18145,70000,0.2770761549472809,0.7229238152503967,2613,0.997899055480957,0.0021009629126638174,17135,1.0,0.0,322,0.0,1.0,49930,0.1995999962091446,0.2393999993801117,0.26649999618530273,0.274399995803833,0.2768000066280365,0.27880001068115234,0.27900001406669617,1.0,0.997899055480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,aggregate,0.6,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.6,0.0,76.60999806722005,5.46308684063982,76.58666483561198,5.481370768709044,76.42333475748698,5.6096387279701485,76.58666483561198,5.481370768709044,0.0,0.0,0.0018666666583158076,0.001582192525866222,0.0,0.0,0.0,0.0,0.02666666666666667,0.022602751021534893,0.10345445258306912,0.07207160877592844,0.0,0.0,18.666666666666668,15.821925715074423,1.0025351842244465,0.0022529833814031947,1.0025351842244465,0.0022529833814031947,-22.273333231608074,5.491241466464389,-17.2616704305013,4.285864629859587,0.0,0.0,-17.2616704305013,4.285864629859587,53279.0,3796.7158176508287,0.0,0.0,157.33333333333334,30.02221399786054,-0.29383245656425394,0.03578409508835199,4480.333333333333,1002.1149302017875,18.666666666666668,15.821925715074423,2334.0,563.4119274562795,0.007247251254554672,0.00499688296217596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05645200237631798,0.009627522262975913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01649478202064832,0.0030560931146761173,0.9835052092870077,0.0030561172496457764,-0.29357034722611824,0.03565751779254687,0.21686666210492453,0.04917813649915405,15180.666666666666,3442.4695108792657,70000.0,0.0,0.30045416951179504,0.0207013178382627,0.6995458205540975,0.02070130101036992,2207.6666666666665,441.03325649358163,0.9988059997558594,0.0008282538676216873,0.001194006889515246,0.0008282718428840338,14184.0,3398.696956187768,1.0,0.0,0.0,0.0,356.0,44.97777228809804,0.0,0.0,1.0,0.0,53252.333333333336,3794.288646549355,0.1679999977350235,0.03620234624203724,0.20479999979337057,0.042827908671131065,0.22263333201408386,0.05078290513117074,0.22833333412806192,0.05274327621482248,0.22976666688919067,0.053606192536887115,0.23226666947205862,0.05383775572765924,0.23226666947205862,0.054366293215693064,1.0,0.0,0.9988059997558594,0.0008282538676216873,0.007997714938588975,3
mlp16_gate,3,0.65,seed,"[82.52000427246094, 82.94000244140625, 82.94000244140625, 82.94000244140625, 82.94000244140625, 82.94000244140625, 82.94000244140625, 82.94000244140625]",82.94000244140625,82.88750457763672,82.52000427246094,82.88750457763672,arithmetic mean of prefix accuracy percentages,0.0,0.00419999985024333,0.0,0.0,0.06,0.35046728971962615,0,42,1.0050638914108276,1.0050638914108276,-15.949996948242188,-12.246246337890625,0.0,-12.246246337890625,57636,0,192,-0.33312513012700395,3402,42,1723,0.024376088218224026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06652957201004028,0.0,0.0,0.0,0.0,0.019475020468235016,0.9805249571800232,-0.33324111896212977,0.1590857207775116,11136,70000,0.30207133293151855,0.6979286670684814,1738,0.9959008097648621,0.004099160432815552,10246,1.0,0.0,407,0.0,1.0,57609,0.12449999898672104,0.15289999544620514,0.1632000058889389,0.16699999570846558,0.16760000586509705,0.16949999332427979,0.1688999980688095,1.0,0.9959008097648621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.65,seed,"[75.2699966430664, 75.98999786376953, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0]",76.0,75.90750122070312,75.2699966430664,75.90750122070312,arithmetic mean of prefix accuracy percentages,0.0,0.007300000172108412,0.0,0.0,0.10428571428571429,0.4326182292283987,0,73,1.0097368955612183,1.0097368955612183,-22.779998779296875,-17.737503051757812,0.0,-17.737503051757812,52819,0,141,-0.26694939321077643,4655,72,2445,0.029447852760736196,0.0001315789413638413,0.0,0.0,0.0,0.0001315789413638413,0.0,0.9998683929443359,-0.048103608191013336,0.0,0.0,0.0,0.00013215276703704149,0.013479582034051418,0.9863882660865784,-0.26740081039439517,0.22268570959568024,15588,70000,0.31616029143333435,0.683839738368988,2271,0.9950010180473328,0.00499897263944149,14603,1.0,0.0,340,0.0,1.0,52786,0.17020000517368317,0.21230000257492065,0.22859999537467957,0.23399999737739563,0.2353000044822693,0.23899999260902405,0.2393999993801117,1.0,0.9950010180473328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.65,seed,"[71.4800033569336, 72.64999389648438, 72.64999389648438, 72.64999389648438, 72.64999389648438, 72.64999389648438, 72.64999389648438, 72.64999389648438]",72.64999389648438,72.50374603271484,71.4800033569336,72.50374603271484,arithmetic mean of prefix accuracy percentages,0.0,0.011699999682605267,0.0,0.0,0.16714285714285715,0.6074135603779462,0,117,1.0161045789718628,1.0161045789718628,-26.330001831054688,-20.26250457763672,0.0,-20.26250457763672,50436,0,140,-0.2775795067015624,5383,117,2833,0.04129897635015884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05410628020763397,0.0,0.0,0.0,0.0,0.016287093982100487,0.983712911605835,-0.27924509182455937,0.25107142329216003,17575,70000,0.2759280502796173,0.7240719199180603,2613,0.9929725527763367,0.007027449086308479,16649,1.0,0.0,322,0.0,1.0,50416,0.19140000641345978,0.23119999468326569,0.2583000063896179,0.2662999927997589,0.2687000036239624,0.27070000767707825,0.27090001106262207,1.0,0.9929725527763367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,aggregate,0.65,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.65,0.0,77.19666544596355,5.248340223900661,77.09958394368489,5.293524940305207,76.42333475748698,5.6096387279701485,77.09958394368489,5.293524940305207,0.0,0.0,0.007733333234985669,0.0037687308910154633,0.0,0.0,0.0,0.0,0.11047619047619046,0.053839014253441835,0.463499693108657,0.1312272651160781,0.0,0.0,77.33333333333333,37.687309977409285,1.0103017886479695,0.005541978311460057,1.0103017886479695,0.005541978311460057,-21.686665852864582,5.275666593693974,-16.748751322428387,4.098575548683131,0.0,0.0,-16.748751322428387,4.098575548683131,53630.333333333336,3667.9280709050627,0.0,0.0,157.66666666666666,29.737742572921256,-0.29255134334644756,0.03553764143119637,4480.0,1002.0274447339254,77.0,37.749172176353746,2333.6666666666665,563.3128201393372,0.03170763910970636,0.008684814991624113,4.385964712128043e-05,7.596713721609976e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.385964712128043e-05,7.596713721609976e-05,0.0,0.0,0.9999561309814453,7.598336901490055e-05,-0.056246486802895866,0.00939757409483024,0.0,0.0,0.0,0.0,0.0,0.0,4.40509223456805e-05,7.62984356229898e-05,0.016413898828128975,0.00299973000555945,0.9835420449574789,0.0029353865830691966,-0.2932956737270281,0.035097018348032256,0.21094761788845062,0.04710286047018641,14766.333333333334,3297.2006813861562,70000.0,0.0,0.29805322488149005,0.020414876959927743,0.7019467751185099,0.02041484759374058,2207.3333333333335,440.9606936375773,0.9946247935295105,0.0014999436367976948,0.005375194052855174,0.0014999585072518167,13832.666666666666,3270.2694588264944,1.0,0.0,0.0,0.0,356.3333333333333,44.792112400882964,0.0,0.0,1.0,0.0,53603.666666666664,3665.54857195118,0.16203333685795465,0.034189524740171034,0.1987999975681305,0.04085841494133663,0.2167000025510788,0.048653981293503616,0.22243332862854004,0.050650402022511434,0.22386667132377625,0.05151061266424102,0.22639999787012735,0.051763216928788554,0.2264000028371811,0.05222787182407147,1.0,0.0,0.9946247935295105,0.0014999436367976948,0.032995286387658904,3
mlp16_gate,3,0.7,seed,"[82.52000427246094, 83.6500015258789, 83.70000457763672, 83.70000457763672, 83.70000457763672, 83.70000457763672, 83.70000457763672, 83.70000457763672]",83.70000457763672,83.54625701904297,82.52000427246094,83.54625701904297,arithmetic mean of prefix accuracy percentages,0.0,0.011800000444054604,0.0,0.0,0.16857142857142857,1.023150958120177,0,118,1.0146952867507935,1.0146952867507935,-15.189994812011719,-11.587493896484375,0.0,-11.587493896484375,58087,0,192,-0.33053867474650095,3402,113,1723,0.06558328496807893,0.0005973715451546013,0.0,0.0,0.0,0.0005973715451546013,0.0,0.999402642250061,-0.06532422453165054,0.0,0.0,0.0,0.0005993047961965203,0.019297614693641663,0.980103075504303,-0.3318485033872457,0.15155714750289917,10609,70000,0.30207133293151855,0.6979286670684814,1738,0.9879530668258667,0.012046962976455688,9795,1.0,0.0,407,0.0,1.0,58060,0.11739999800920486,0.1453000009059906,0.15559999644756317,0.15940000116825104,0.1599999964237213,0.16189999878406525,0.16130000352859497,1.0,0.9879530668258667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.7,seed,"[75.2699966430664, 76.76000213623047, 76.79000091552734, 76.79000091552734, 76.79000091552734, 76.79000091552734, 76.79000091552734, 76.79000091552734]",76.79000091552734,76.59625244140625,75.2699966430664,76.59625244140625,arithmetic mean of prefix accuracy percentages,0.0,0.015200000256299973,0.0,0.0,0.21714285714285714,0.9267162541153517,0,152,1.020184874534607,1.020184874534607,-21.98999786376953,-17.048751831054688,0.0,-17.048751831054688,53291,0,141,-0.2645850143551444,4655,149,2445,0.06094069529652352,0.00039067587931640446,0.0,0.0,0.0,0.00039067587931640446,0.0,0.9996093511581421,-0.04734501615166664,0.0,0.0,0.0,0.00039236200973391533,0.013340308330953121,0.9862673282623291,-0.2661410436832707,0.21467143297195435,15027,70000,0.3117569386959076,0.6882430911064148,2271,0.9892435073852539,0.010756492614746094,14131,1.0,0.0,340,0.0,1.0,53258,0.1623000055551529,0.20419999957084656,0.22050000727176666,0.22589999437332153,0.2273000031709671,0.23100000619888306,0.23149999976158142,1.0,0.9892435073852539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.7,seed,"[71.4800033569336, 73.83999633789062, 73.88999938964844, 73.88999938964844, 73.88999938964844, 73.88999938964844, 73.88999938964844, 73.88999938964844]",73.88999938964844,73.58250427246094,71.4800033569336,73.58250427246094,arithmetic mean of prefix accuracy percentages,0.0,0.02410000003874302,0.0,0.0,0.3442857142857143,1.30108513739675,0,241,1.0332927703857422,1.0332927703857422,-25.089996337890625,-19.183746337890625,0.0,-19.183746337890625,51175,0,140,-0.27357107962872496,5383,236,2833,0.0833039181080127,0.0006766815786249936,0.0,0.0,0.0,0.0006766815786249936,0.0,0.999323308467865,-0.052517302334308624,0.0,0.0,0.0,0.0006785180885344744,0.016013028100132942,0.9833084344863892,-0.27770364432036465,0.2385285645723343,16697,70000,0.27018752694129944,0.729812502861023,2613,0.9848523139953613,0.015147705562412739,15910,1.0,0.0,322,0.0,1.0,51155,0.17900000512599945,0.218299999833107,0.24570000171661377,0.25369998812675476,0.25609999895095825,0.2583000063896179,0.25859999656677246,1.0,0.9848523139953613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,aggregate,0.7,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.6999999999999998,1.3597399555105182e-16,78.12666829427083,5.039748030223038,77.90833791097005,5.109820780451658,76.42333475748698,5.6096387279701485,77.90833791097005,5.109820780451658,0.0,0.0,0.0170333335796992,0.006351640009741448,0.0,0.0,0.0,0.0,0.24333333333333332,0.09073771725877468,1.0836507832107596,0.19437897730807624,0.0,0.0,170.33333333333334,63.51640208114227,1.0227243105570476,0.009555268226067656,1.0227243105570476,0.009555268226067656,-20.756663004557293,5.063925721148783,-15.939997355143229,3.917622385361161,0.0,0.0,-15.939997355143229,3.917622385361161,54184.333333333336,3541.534883822738,0.0,0.0,157.66666666666666,29.737742572921256,-0.2895649229101234,0.0357676333706474,4480.0,1002.0274447339254,166.0,63.23764701504951,2333.6666666666665,563.3128201393372,0.06994263279087172,0.011801752781224648,0.0005549096676986665,0.00014765525147132728,0.0,0.0,0.0,0.0,0.0,0.0,0.0005549096676986665,0.00014765525147132728,0.0,0.0,0.9994451006253561,0.0001476724090335046,-0.05506218100587527,0.009255824603052229,0.0,0.0,0.0,0.0,0.0,0.0,0.00055672829815497,0.00014775281384034466,0.016216983708242576,0.0029838855863273095,0.9832262794176737,0.0030829474707972063,-0.291897730463627,0.03507807899912906,0.20158571501572928,0.04493811141546573,14111.0,3145.6681325276513,70000.0,0.0,0.2946719328562419,0.02175011125285437,0.705328087011973,0.021750116322244,2207.3333333333335,440.9606936375773,0.9873496294021606,0.002256933182463721,0.01265038705120484,0.0022569400187929115,13278.666666666666,3145.339462336829,1.0,0.0,0.0,0.0,356.3333333333333,44.792112400882964,0.0,0.0,1.0,0.0,54157.666666666664,3539.3228636751032,0.15290000289678574,0.03185765617053879,0.18926666676998138,0.038723420332478324,0.20726666847864786,0.04648487581010445,0.2129999945561091,0.048455437069090126,0.21446666618188223,0.04931859208392204,0.21706667045752207,0.04968746069431169,0.21713333328564963,0.05021576436270132,1.0,0.0,0.9873496294021606,0.002256933182463721,0.07113269532923867,3
mlp16_gate,3,0.75,seed,"[82.52000427246094, 84.88999938964844, 85.06999969482422, 85.06999969482422, 85.06999969482422, 85.06999969482422, 85.06999969482422, 85.06999969482422]",85.06999969482422,84.72875213623047,82.52000427246094,84.72875213623047,arithmetic mean of prefix accuracy percentages,0.0,0.025499999523162842,0.0,0.0,0.36428571428571427,2.3778440880268557,0,255,1.0320912599563599,1.0320912599563599,-13.819999694824219,-10.404998779296875,0.0,-10.404998779296875,58896,0,192,-0.32599837000814996,3402,237,1723,0.1375507835171213,0.002115904586389661,0.0,0.0,0.0,0.002115904586389661,0.0,0.9978840947151184,-0.06273584812879562,0.0,0.0,0.0,0.0021226415410637856,0.018985848873853683,0.9788914918899536,-0.32944600764623516,0.13787142932415009,9651,70000,0.29516685009002686,0.7048331499099731,1738,0.9716225266456604,0.02837747521698475,8986,1.0,0.0,407,0.0,1.0,58869,0.10450000315904617,0.13109999895095825,0.14169999957084656,0.14569999277591705,0.14630000293254852,0.14820000529289246,0.147599995136261,1.0,0.9716225266456604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.75,seed,"[75.2699966430664, 78.3499984741211, 78.66999816894531, 78.66999816894531, 78.66999816894531, 78.66999816894531, 78.66999816894531, 78.66999816894531]",78.66999816894531,78.20499420166016,75.2699966430664,78.20499420166016,arithmetic mean of prefix accuracy percentages,0.00019999999494757503,0.03420000150799751,0.002857142857142857,0.003656507669524837,0.48857142857142855,2.2348559106057637,2,342,1.0476553440093994,1.0476675033569336,-20.110000610351562,-15.440010070800781,0.0,-15.440010070800781,54399,1,142,-0.2591959411018585,4664,310,2446,0.1267375306623058,0.004066590219736099,0.0,0.0,0.0,0.004066590219736099,0.0,0.9959334135055542,-0.04161347821354866,0.0,0.0,0.0,0.004084758926182985,0.012892520055174828,0.9830227494239807,-0.2633515851569605,0.19599999487400055,13720,70000,0.309920996427536,0.6900790333747864,2278,0.9737427830696106,0.026257198303937912,13025,0.9939939975738525,0.006006006151437759,333,0.0,1.0,54364,0.1460999995470047,0.18490000069141388,0.2012999951839447,0.20679999887943268,0.20829999446868896,0.21199999749660492,0.2125999927520752,0.9939939975738525,0.9737427830696106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.75,seed,"[71.4800033569336, 76.08000183105469, 76.38999938964844, 76.38999938964844, 76.38999938964844, 76.38999938964844, 76.38999938964844, 76.38999938964844]",76.38999938964844,75.73750305175781,71.4800033569336,75.73750305175781,arithmetic mean of prefix accuracy percentages,0.00019999999494757503,0.049300000071525574,0.002857142857142857,0.0037770769201714792,0.7042857142857143,2.8916652003050034,2,493,1.0687083005905151,1.0687263011932373,-22.589996337890625,-17.02874755859375,0.0,-17.02874755859375,52659,1,140,-0.26396247555023833,5393,462,2834,0.16302046577275936,0.004057060461491346,0.0,0.0,0.0,0.004057060461491346,0.0,0.9959429502487183,-0.046587925404310226,0.0,0.0,0.0,0.0040682414546608925,0.015354330651462078,0.9805774092674255,-0.2728564181598921,0.21331427991390228,14932,70000,0.2620137333869934,0.7379862666130066,2622,0.9658279418945312,0.03417203947901726,14427,0.9936102032661438,0.00638977624475956,313,0.0,1.0,52638,0.15610000491142273,0.1923999935388565,0.21979999542236328,0.2281000018119812,0.2304999977350235,0.2329999953508377,0.23330000042915344,0.9936102032661438,0.9658279418945312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
